SIMULATED ANNEALING LOG

Step=148 | Candidate=93.586 | Current=93.721 | Best=93.959 | Delta=-0.135 | Prob=1.0000 | T=0.1618 | Swap=[Goblin Warchief] -> [Reckless Waif] | Accepted=False
Step=149 | Candidate=93.494 | Current=93.494 | Best=93.959 | Delta=-0.227 | Prob=1.0000 | T=0.1581 | Swap=[Burning-Tree Emissary] -> [Stingscourger] | Accepted=True
Step=150 | Candidate=93.874 | Current=93.874 | Best=93.959 | Delta=0.379 | Prob=1.0000 | T=0.1545 | Swap=[Stonewright] -> [Goblin Ringleader] | Accepted=True
Step=151 | Candidate=93.770 | Current=93.770 | Best=93.959 | Delta=-0.103 | Prob=1.0000 | T=0.1510 | Swap=[Stingscourger] -> [Burning-Tree Emissary] | Accepted=True
Step=152 | Candidate=93.716 | Current=93.716 | Best=93.959 | Delta=-0.054 | Prob=1.0000 | T=0.1476 | Swap=[Pillar of Flame] -> [Searing Spear] | Accepted=True
Step=153 | Candidate=93.864 | Current=93.864 | Best=93.959 | Delta=0.148 | Prob=1.0000 | T=0.1442 | Swap=[Firefist Striker] -> [Hellrider] | Accepted=True
Step=154 | Candidate=93.830 | Current=93.830 | Best=93.959 | Delta=-0.034 | Prob=1.0000 | T=0.1409 | Swap=[Goblin Warchief] -> [Stromkirk Noble] | Accepted=True
Step=155 | Candidate=93.864 | Current=93.864 | Best=93.959 | Delta=0.034 | Prob=1.0000 | T=0.1377 | Swap=[Searing Spear] -> [Bump in the Night] | Accepted=True
Step=156 | Candidate=93.742 | Current=93.864 | Best=93.959 | Delta=-0.122 | Prob=1.0000 | T=0.1346 | Swap=[Stromkirk Noble] -> [Goblin Matron] | Accepted=False
Step=157 | Candidate=93.629 | Current=93.864 | Best=93.959 | Delta=-0.234 | Prob=1.0000 | T=0.1315 | Swap=[Goblin Chieftain] -> [Ember Hauler] | Accepted=False
Step=158 | Candidate=93.809 | Current=93.809 | Best=93.959 | Delta=-0.055 | Prob=1.0000 | T=0.1285 | Swap=[Goblin Ringleader] -> [Ash Zealot] | Accepted=True
Step=159 | Candidate=93.764 | Current=93.809 | Best=93.959 | Delta=-0.045 | Prob=1.0000 | T=0.1256 | Swap=[Hellspark Elemental] -> [Goblin Bushwhacker] | Accepted=False
Step=160 | Candidate=93.889 | Current=93.889 | Best=93.959 | Delta=0.080 | Prob=1.0000 | T=0.1227 | Swap=[Plated Geopede] -> [Keldon Marauders] | Accepted=True
Step=161 | Candidate=93.644 | Current=93.889 | Best=93.959 | Delta=-0.244 | Prob=1.0000 | T=0.1199 | Swap=[Chandra's Phoenix] -> [Grim Lavamancer] | Accepted=False
Step=162 | Candidate=93.767 | Current=93.889 | Best=93.959 | Delta=-0.122 | Prob=1.0000 | T=0.1172 | Swap=[Flinthoof Boar] -> [Grim Lavamancer] | Accepted=False
Step=163 | Candidate=93.811 | Current=93.811 | Best=93.959 | Delta=-0.078 | Prob=1.0000 | T=0.1145 | Swap=[Ash Zealot] -> [Goblin Sharpshooter] | Accepted=True
Step=164 | Candidate=93.802 | Current=93.802 | Best=93.959 | Delta=-0.009 | Prob=1.0000 | T=0.1119 | Swap=[Hellrider] -> [Mogg Fanatic] | Accepted=True
Step=165 | Candidate=93.593 | Current=93.802 | Best=93.959 | Delta=-0.209 | Prob=1.0000 | T=0.1094 | Swap=[Vulshok Refugee] -> [Chandra's Phoenix] | Accepted=False
Step=166 | Candidate=93.692 | Current=93.692 | Best=93.959 | Delta=-0.110 | Prob=1.0000 | T=0.1069 | Swap=[Mogg Fanatic] -> [Zealous Conscripts] | Accepted=True
Step=167 | Candidate=93.846 | Current=93.846 | Best=93.959 | Delta=0.154 | Prob=1.0000 | T=0.1045 | Swap=[Bump in the Night] -> [Flames of the Blood Hand] | Accepted=True
Step=168 | Candidate=93.685 | Current=93.846 | Best=93.959 | Delta=-0.161 | Prob=1.0000 | T=0.1021 | Swap=[Goblin Chieftain] -> [Mogg Fanatic] | Accepted=False
Step=169 | Candidate=93.967 | Current=93.846 | Best=93.959 | Delta=0.121 | Prob=1.0000 | T=0.0998 | Swap=[Burning-Tree Emissary] -> [Ash Zealot] | Accepted=False
Step=170 | Candidate=93.587 | Current=93.846 | Best=93.959 | Delta=-0.259 | Prob=1.0000 | T=0.0975 | Swap=[Hellspark Elemental] -> [Boros Reckoner] | Accepted=False
Step=171 | Candidate=93.880 | Current=93.880 | Best=93.959 | Delta=0.034 | Prob=1.0000 | T=0.0953 | Swap=[Chandra's Phoenix] -> [Zealous Conscripts] | Accepted=True
Step=172 | Candidate=93.634 | Current=93.880 | Best=93.959 | Delta=-0.246 | Prob=1.0000 | T=0.0931 | Swap=[Chandra's Phoenix] -> [Frostburn Weird] | Accepted=False
Step=173 | Candidate=93.978 | Current=93.978 | Best=93.978 | Delta=0.098 | Prob=1.0000 | T=0.0910 | Swap=[Goblin Sharpshooter] -> [Goblin Chieftain] | Accepted=True
